date,oktmo,pasta,legumes,bread,flour,rice,groats,potatoes,сucumbers_tomatoes,vegetables,roots,сabbage,fruit,sugar,candy,biscuits,mutton,beef,chicken,pork,fish,herring,curd,sour_creame,butter,milk_kefir,cheese,egg,margarine,oil,salt,spice,tea,pasta_zero,pasta_mean,pasta_ffill,pasta_interpolate,legumes_zero,legumes_mean,legumes_ffill,legumes_interpolate,bread_zero,bread_mean,bread_ffill,bread_interpolate,flour_zero,flour_mean,flour_ffill,flour_interpolate,rice_zero,rice_mean,rice_ffill,rice_interpolate,groats_zero,groats_mean,groats_ffill,groats_interpolate,potatoes_zero,potatoes_mean,potatoes_ffill,potatoes_interpolate,сucumbers_tomatoes_zero,сucumbers_tomatoes_mean,сucumbers_tomatoes_ffill,сucumbers_tomatoes_interpolate,vegetables_zero,vegetables_mean,vegetables_ffill,vegetables_interpolate,roots_zero,roots_mean,roots_ffill,roots_interpolate,сabbage_zero,сabbage_mean,сabbage_ffill,сabbage_interpolate,fruit_zero,fruit_mean,fruit_ffill,fruit_interpolate,sugar_zero,sugar_mean,sugar_ffill,sugar_interpolate,candy_zero,candy_mean,candy_ffill,candy_interpolate,biscuits_zero,biscuits_mean,biscuits_ffill,biscuits_interpolate,mutton_zero,mutton_mean,mutton_ffill,mutton_interpolate,beef_zero,beef_mean,beef_ffill,beef_interpolate,chicken_zero,chicken_mean,chicken_ffill,chicken_interpolate,pork_zero,pork_mean,pork_ffill,pork_interpolate,fish_zero,fish_mean,fish_ffill,fish_interpolate,herring_zero,herring_mean,herring_ffill,herring_interpolate,curd_zero,curd_mean,curd_ffill,curd_interpolate,sour_creame_zero,sour_creame_mean,sour_creame_ffill,sour_creame_interpolate,butter_zero,butter_mean,butter_ffill,butter_interpolate,milk_kefir_zero,milk_kefir_mean,milk_kefir_ffill,milk_kefir_interpolate,cheese_zero,cheese_mean,cheese_ffill,cheese_interpolate,egg_zero,egg_mean,egg_ffill,egg_interpolate,margarine_zero,margarine_mean,margarine_ffill,margarine_interpolate,oil_zero,oil_mean,oil_ffill,oil_interpolate,salt_zero,salt_mean,salt_ffill,salt_interpolate,spice_zero,spice_mean,spice_ffill,spice_interpolate,tea_zero,tea_mean,tea_ffill,tea_interpolate
2019-11-30,99000000000.0,66.38233333333334,108.10233333333333,74.16933333333333,33.76166666666667,39.75633333333334,40.43066666666667,31.461666666666666,117.73966666666666,26.040000000000003,48.568999999999996,33.13366666666666,113.74666666666667,38.646,312.8403333333333,201.73433333333332,,347.1896551724138,191.469,274.4543333333333,,214.45633333333333,390.03133333333335,241.429,670.6746666666667,71.637,506.4633333333333,5.324666666666667,129.40958333333333,79.84533333333334,19.470333333333333,28.71466666666667,76.71066666666667,66.38233333333334,66.38233333333334,66.38233333333334,66.38233333333334,108.10233333333333,108.10233333333333,108.10233333333333,108.10233333333333,74.16933333333333,74.16933333333333,74.16933333333333,74.16933333333333,33.76166666666667,33.76166666666667,33.76166666666667,33.76166666666667,39.75633333333334,39.75633333333334,39.75633333333334,39.75633333333334,40.43066666666667,40.43066666666667,40.43066666666667,40.43066666666667,31.461666666666666,31.461666666666666,31.461666666666666,31.461666666666666,117.73966666666666,117.73966666666666,117.73966666666666,117.73966666666666,26.040000000000003,26.040000000000003,26.040000000000003,26.040000000000003,48.568999999999996,48.568999999999996,48.568999999999996,48.568999999999996,33.13366666666666,33.13366666666666,33.13366666666666,33.13366666666666,113.74666666666667,113.74666666666667,113.74666666666667,113.74666666666667,38.646,38.646,38.646,38.646,312.8403333333333,312.8403333333333,312.8403333333333,312.8403333333333,201.73433333333332,201.73433333333332,201.73433333333332,201.73433333333332,0.0,299.755,,,335.6166666666667,347.4746480716254,344.68566666666663,345.3113333333333,191.469,191.469,191.469,191.469,274.4543333333333,274.4543333333333,274.4543333333333,274.4543333333333,0.0,428.01050000000004,167.48,225.3535549132948,214.45633333333333,214.45633333333333,214.45633333333333,214.45633333333333,390.03133333333335,390.03133333333335,390.03133333333335,390.03133333333335,241.429,241.429,241.429,241.429,670.6746666666667,670.6746666666667,670.6746666666667,670.6746666666667,71.637,71.637,71.637,71.637,506.4633333333333,506.4633333333333,506.4633333333333,506.4633333333333,5.324666666666667,5.324666666666667,5.324666666666667,5.324666666666667,103.52766666666666,131.3868553868402,130.323,130.1745,79.84533333333334,79.84533333333334,79.84533333333334,79.84533333333334,19.470333333333333,19.470333333333333,19.470333333333333,19.470333333333333,28.71466666666667,28.71466666666667,28.71466666666667,28.71466666666667,76.71066666666667,76.71066666666667,76.71066666666667,76.71066666666667
2019-12-31,99000000000.0,63.67032258064516,115.33387096774193,75.02451612903226,33.80290322580645,48.4483870967742,41.4241935483871,32.82967741935484,137.78806451612905,28.212903225806453,48.91677419354839,39.1341935483871,117.81935483870969,37.0958064516129,342.89064516129037,199.53096774193548,,307.0985185185185,183.0274193548387,262.8661290322581,,174.10838709677418,383.56032258064516,238.60612903225805,705.6745161290322,72.72064516129032,540.5858064516129,5.731290322580644,131.84318181818182,79.63612903225805,19.634838709677418,27.75,78.26387096774194,63.67032258064516,63.67032258064516,63.67032258064516,63.67032258064516,115.33387096774193,115.33387096774193,115.33387096774193,115.33387096774193,75.02451612903226,75.02451612903226,75.02451612903226,75.02451612903226,33.80290322580645,33.80290322580645,33.80290322580645,33.80290322580645,48.4483870967742,48.4483870967742,48.4483870967742,48.4483870967742,41.4241935483871,41.4241935483871,41.4241935483871,41.4241935483871,32.82967741935484,32.82967741935484,32.82967741935484,32.82967741935484,137.78806451612905,137.78806451612905,137.78806451612905,137.78806451612905,28.212903225806453,28.212903225806453,28.212903225806453,28.212903225806453,48.91677419354839,48.91677419354839,48.91677419354839,48.91677419354839,39.1341935483871,39.1341935483871,39.1341935483871,39.1341935483871,117.81935483870969,117.81935483870969,117.81935483870969,117.81935483870969,37.0958064516129,37.0958064516129,37.0958064516129,37.0958064516129,342.89064516129037,342.89064516129037,342.89064516129037,342.89064516129037,199.53096774193548,199.53096774193548,199.53096774193548,199.53096774193548,0.0,299.755,,,267.4729032258064,313.37476672887226,304.6983870967742,303.59564516129035,183.0274193548387,183.0274193548387,183.0274193548387,183.0274193548387,262.8661290322581,262.8661290322581,262.8661290322581,262.8661290322581,0.0,428.01050000000004,167.48,241.04371868978805,174.10838709677418,174.10838709677418,174.10838709677418,174.10838709677418,383.56032258064516,383.56032258064516,383.56032258064516,383.56032258064516,238.60612903225805,238.60612903225805,238.60612903225805,238.60612903225805,705.6745161290322,705.6745161290322,705.6745161290322,705.6745161290322,72.72064516129032,72.72064516129032,72.72064516129032,72.72064516129032,540.5858064516129,540.5858064516129,540.5858064516129,540.5858064516129,5.731290322580644,5.731290322580644,5.731290322580644,5.731290322580644,93.56612903225808,134.0068868518648,133.3141935483871,132.74193548387098,79.63612903225805,79.63612903225805,79.63612903225805,79.63612903225805,19.634838709677418,19.634838709677418,19.634838709677418,19.634838709677418,27.75,27.75,27.75,27.75,78.26387096774194,78.26387096774194,78.26387096774194,78.26387096774194
2020-01-31,99000000000.0,65.65387096774194,104.23612903225806,76.27258064516128,33.915333333333336,55.175333333333334,44.07064516129032,33.81838709677419,155.8141935483871,29.431612903225805,51.90064516129033,39.276666666666664,123.31612903225808,36.04290322580645,304.48967741935485,195.70516129032256,,274.33375,184.54064516129034,271.7583333333333,,200.4609677419355,389.7041935483871,243.21483870967742,718.8706451612903,72.81483870967743,564.1390322580645,5.730967741935483,143.0245,79.06451612903226,19.936666666666667,27.067419354838712,76.9216129032258,65.65387096774194,65.65387096774194,65.65387096774194,65.65387096774194,104.23612903225806,104.23612903225806,104.23612903225806,104.23612903225806,76.27258064516128,76.27258064516128,76.27258064516128,76.27258064516128,32.821290322580644,33.94231005553586,33.93161290322581,33.92790322580645,53.395483870967745,55.362749615975424,55.05935483870967,55.05854838709678,44.07064516129032,44.07064516129032,44.07064516129032,44.07064516129032,33.81838709677419,33.81838709677419,33.81838709677419,33.81838709677419,155.8141935483871,155.8141935483871,155.8141935483871,155.8141935483871,29.431612903225805,29.431612903225805,29.431612903225805,29.431612903225805,51.90064516129033,51.90064516129033,51.90064516129033,51.90064516129033,38.00967741935484,39.30834805584036,39.27774193548387,39.25370967741936,123.31612903225808,123.31612903225808,123.31612903225808,123.31612903225808,36.04290322580645,36.04290322580645,36.04290322580645,36.04290322580645,304.48967741935485,304.48967741935485,304.48967741935485,304.48967741935485,195.70516129032256,195.70516129032256,195.70516129032256,195.70516129032256,0.0,299.755,,,141.5916129032258,313.7236010397227,297.07516129032257,278.4990322580645,184.54064516129034,184.54064516129034,184.54064516129034,184.54064516129034,262.991935483871,271.8348398912915,272.05387096774194,272.44274193548387,0.0,428.01050000000004,167.48,256.99109826589597,200.4609677419355,200.4609677419355,200.4609677419355,200.4609677419355,389.7041935483871,389.7041935483871,389.7041935483871,389.7041935483871,243.21483870967742,243.21483870967742,243.21483870967742,243.21483870967742,718.8706451612903,718.8706451612903,718.8706451612903,718.8706451612903,72.81483870967743,72.81483870967743,72.81483870967743,72.81483870967743,564.1390322580645,564.1390322580645,564.1390322580645,564.1390322580645,5.730967741935483,5.730967741935483,5.730967741935483,5.730967741935483,92.27387096774193,141.7014638583724,141.4874193548387,142.76548387096773,79.06451612903226,79.06451612903226,79.06451612903226,79.06451612903226,19.293548387096774,19.93274865591398,19.92290322580645,19.929516129032258,27.067419354838712,27.067419354838712,27.067419354838712,27.067419354838712,76.9216129032258,76.9216129032258,76.9216129032258,76.9216129032258
2020-02-29,99000000000.0,67.20448275862068,116.73310344827587,78.26689655172413,34.61206896551724,55.46103448275862,44.81068965517241,34.932758620689654,192.76413793103447,37.43206896551724,58.56310344827586,57.339999999999996,122.83448275862068,35.109310344827584,304.3231034482759,194.42344827586206,,263.74,176.1893103448276,267.73758620689654,,204.56931034482758,383.03793103448277,239.6755172413793,703.3072413793103,74.78620689655173,565.3831034482758,5.031034482758621,138.92761904761906,79.22827586206895,20.018965517241377,28.468275862068968,78.93344827586208,67.20448275862068,67.20448275862068,67.20448275862068,67.20448275862068,116.73310344827587,116.73310344827587,116.73310344827587,116.73310344827587,78.26689655172413,78.26689655172413,78.26689655172413,78.26689655172413,34.61206896551724,34.61206896551724,34.61206896551724,34.61206896551724,55.46103448275862,55.46103448275862,55.46103448275862,55.46103448275862,44.81068965517241,44.81068965517241,44.81068965517241,44.81068965517241,34.932758620689654,34.932758620689654,34.932758620689654,34.932758620689654,192.76413793103447,192.76413793103447,192.76413793103447,192.76413793103447,37.43206896551724,37.43206896551724,37.43206896551724,37.43206896551724,58.56310344827586,58.56310344827586,58.56310344827586,58.56310344827586,57.339999999999996,57.339999999999996,57.339999999999996,57.339999999999996,122.83448275862068,122.83448275862068,122.83448275862068,122.83448275862068,35.109310344827584,35.109310344827584,35.109310344827584,35.109310344827584,304.3231034482759,304.3231034482759,304.3231034482759,304.3231034482759,194.42344827586206,194.42344827586206,194.42344827586206,194.42344827586206,0.0,299.755,,,145.51172413793103,304.98112923909946,269.85655172413794,263.2301724137931,176.1893103448276,176.1893103448276,176.1893103448276,176.1893103448276,267.73758620689654,267.73758620689654,267.73758620689654,267.73758620689654,0.0,428.0105,167.48,272.4240462427746,204.56931034482758,204.56931034482758,204.56931034482758,204.56931034482758,383.03793103448277,383.03793103448277,383.03793103448277,383.03793103448277,239.6755172413793,239.6755172413793,239.6755172413793,239.6755172413793,703.3072413793103,703.3072413793103,703.3072413793103,703.3072413793103,74.78620689655173,74.78620689655173,74.78620689655173,74.78620689655173,565.3831034482758,565.3831034482758,565.3831034482758,565.3831034482758,5.031034482758621,5.031034482758621,5.031034482758621,5.031034482758621,100.60275862068966,139.029225820929,137.97551724137932,138.5843103448276,79.22827586206895,79.22827586206895,79.22827586206895,79.22827586206895,20.018965517241377,20.018965517241377,20.018965517241377,20.018965517241377,28.468275862068968,28.468275862068968,28.468275862068968,28.468275862068968,78.93344827586208,78.93344827586208,78.93344827586208,78.93344827586208
2020-03-31,99000000000.0,70.3825806451613,113.67,79.60870967741936,33.983548387096775,58.675483870967746,48.505806451612905,35.34290322580645,162.30225806451614,38.57838709677419,62.65354838709678,44.51387096774194,127.84516129032258,36.843548387096774,341.27366666666666,200.77612903225807,,291.7708333333333,181.16064516129032,263.8090322580645,,209.97935483870967,391.92903225806447,238.74129032258062,698.1622580645161,74.35,567.4877419354839,4.790645161290322,136.96454545454546,80.35096774193549,20.488064516129032,29.387096774193548,81.7509677419355,70.3825806451613,70.3825806451613,70.3825806451613,70.3825806451613,113.67,113.67,113.67,113.67,79.60870967741936,79.60870967741936,79.60870967741936,79.60870967741936,33.983548387096775,33.983548387096775,33.983548387096775,33.983548387096775,58.675483870967746,58.675483870967746,58.675483870967746,58.675483870967746,48.505806451612905,48.505806451612905,48.505806451612905,48.505806451612905,35.34290322580645,35.34290322580645,35.34290322580645,35.34290322580645,162.30225806451614,162.30225806451614,162.30225806451614,162.30225806451614,38.57838709677419,38.57838709677419,38.57838709677419,38.57838709677419,62.65354838709678,62.65354838709678,62.65354838709678,62.65354838709678,44.51387096774194,44.51387096774194,44.51387096774194,44.51387096774194,127.84516129032258,127.84516129032258,127.84516129032258,127.84516129032258,36.843548387096774,36.843548387096774,36.843548387096774,36.843548387096774,330.2648387096774,340.2047382724802,354.69870967741934,348.0012903225807,200.77612903225807,200.77612903225807,200.77612903225807,200.77612903225807,0.0,299.755,,,112.94354838709677,330.9774000266595,302.3358064516129,289.0543548387097,181.16064516129032,181.16064516129032,181.16064516129032,181.16064516129032,263.8090322580645,263.8090322580645,263.8090322580645,263.8090322580645,0.0,428.01050000000004,167.48,287.8569942196532,209.97935483870967,209.97935483870967,209.97935483870967,209.97935483870967,391.92903225806447,391.92903225806447,391.92903225806447,391.92903225806447,238.74129032258062,238.74129032258062,238.74129032258062,238.74129032258062,698.1622580645161,698.1622580645161,698.1622580645161,698.1622580645161,74.35,74.35,74.35,74.35,567.4877419354839,567.4877419354839,567.4877419354839,567.4877419354839,4.790645161290322,4.790645161290322,4.790645161290322,4.790645161290322,48.600322580645155,138.46867329088235,137.89387096774195,135.68854838709677,80.35096774193549,80.35096774193549,80.35096774193549,80.35096774193549,20.488064516129032,20.488064516129032,20.488064516129032,20.488064516129032,29.387096774193548,29.387096774193548,29.387096774193548,29.387096774193548,81.7509677419355,81.7509677419355,81.7509677419355,81.7509677419355
2020-04-30,99000000000.0,69.17,120.14766666666667,80.20066666666666,34.98766666666667,62.63533333333333,49.330333333333336,38.173,191.37233333333333,38.10133333333333,70.79433333333333,56.61466666666667,145.30333333333334,37.81133333333333,273.6446666666667,194.44433333333333,,281.2866666666667,191.22533333333334,262.6686666666667,,208.49333333333334,390.17333333333335,241.22166666666666,714.6943333333332,75.75633333333333,567.1353333333334,5.589,132.0091304347826,81.44233333333334,20.523,27.268666666666668,82.62933333333334,69.17,69.17,69.17,69.17,120.14766666666667,120.14766666666667,120.14766666666667,120.14766666666667,80.20066666666666,80.20066666666666,80.20066666666666,80.20066666666666,34.98766666666667,34.98766666666667,34.98766666666667,34.98766666666667,62.63533333333333,62.63533333333333,62.63533333333333,62.63533333333333,49.330333333333336,49.330333333333336,49.330333333333336,49.330333333333336,38.173,38.173,38.173,38.173,191.37233333333333,191.37233333333333,191.37233333333333,191.37233333333333,38.10133333333333,38.10133333333333,38.10133333333333,38.10133333333333,70.79433333333333,70.79433333333333,70.79433333333333,70.79433333333333,56.61466666666667,56.61466666666667,56.61466666666667,56.61466666666667,145.30333333333334,145.30333333333334,145.30333333333334,145.30333333333334,37.81133333333333,37.81133333333333,37.81133333333333,37.81133333333333,273.6446666666667,273.6446666666667,273.6446666666667,273.6446666666667,194.44433333333333,194.44433333333333,194.44433333333333,194.44433333333333,0.0,299.755,,,28.128666666666668,348.29416460055097,273.1013333333333,274.95300000000003,191.22533333333334,191.22533333333334,191.22533333333334,191.22533333333334,262.6686666666667,262.6686666666667,262.6686666666667,262.6686666666667,0.0,428.01050000000004,167.48,303.54715799614644,208.49333333333334,208.49333333333334,208.49333333333334,208.49333333333334,390.17333333333335,390.17333333333335,390.17333333333335,390.17333333333335,241.22166666666666,241.22166666666666,241.22166666666666,241.22166666666666,714.6943333333332,714.6943333333332,714.6943333333332,714.6943333333332,75.75633333333333,75.75633333333333,75.75633333333333,75.75633333333333,567.1353333333334,567.1353333333334,567.1353333333334,567.1353333333334,5.589,5.589,5.589,5.589,101.20700000000001,133.70938684020246,131.32833333333332,131.99616666666668,81.44233333333334,81.44233333333334,81.44233333333334,81.44233333333334,20.523,20.523,20.523,20.523,27.268666666666668,27.268666666666668,27.268666666666668,27.268666666666668,82.62933333333334,82.62933333333334,82.62933333333334,82.62933333333334
2020-05-31,99000000000.0,69.14741935483872,116.43161290322581,79.98935483870967,35.70709677419355,62.755483870967744,49.74709677419355,42.296451612903226,150.63548387096773,47.19225806451613,68.65451612903226,51.70548387096774,134.96129032258065,38.19870967741936,277.53806451612905,202.0525806451613,,277.75,187.41774193548386,269.6074193548387,,220.90516129032258,394.46806451612906,249.9322580645161,711.7370967741934,76.96645161290323,575.2622580645161,4.9712903225806455,136.17555555555555,81.75,20.748064516129034,28.846451612903227,83.62225806451613,69.14741935483872,69.14741935483872,69.14741935483872,69.14741935483872,116.43161290322581,116.43161290322581,116.43161290322581,116.43161290322581,79.98935483870967,79.98935483870967,79.98935483870967,79.98935483870967,35.70709677419355,35.70709677419355,35.70709677419355,35.70709677419355,62.755483870967744,62.755483870967744,62.755483870967744,62.755483870967744,49.74709677419355,49.74709677419355,49.74709677419355,49.74709677419355,42.296451612903226,42.296451612903226,42.296451612903226,42.296451612903226,150.63548387096773,150.63548387096773,150.63548387096773,150.63548387096773,47.19225806451613,47.19225806451613,47.19225806451613,47.19225806451613,68.65451612903226,68.65451612903226,68.65451612903226,68.65451612903226,51.70548387096774,51.70548387096774,51.70548387096774,51.70548387096774,134.96129032258065,134.96129032258065,134.96129032258065,134.96129032258065,38.19870967741936,38.19870967741936,38.19870967741936,38.19870967741936,277.53806451612905,277.53806451612905,277.53806451612905,277.53806451612905,202.0525806451613,202.0525806451613,202.0525806451613,202.0525806451613,0.0,299.755,,,8.959677419354838,353.22365369234865,277.4474193548387,310.35603345280765,187.41774193548386,187.41774193548386,187.41774193548386,187.41774193548386,269.6074193548387,269.6074193548387,269.6074193548387,269.6074193548387,0.0,428.01050000000004,167.48,319.2373217726397,220.90516129032258,220.90516129032258,220.90516129032258,220.90516129032258,394.46806451612906,394.46806451612906,394.46806451612906,394.46806451612906,249.9322580645161,249.9322580645161,249.9322580645161,249.9322580645161,711.7370967741934,711.7370967741934,711.7370967741934,711.7370967741934,76.96645161290323,76.96645161290323,76.96645161290323,76.96645161290323,575.2622580645161,575.2622580645161,575.2622580645161,575.2622580645161,4.9712903225806455,4.9712903225806455,4.9712903225806455,4.9712903225806455,39.534838709677416,138.39002449093834,135.21290322580643,135.90596774193548,81.75,81.75,81.75,81.75,20.748064516129034,20.748064516129034,20.748064516129034,20.748064516129034,28.846451612903227,28.846451612903227,28.846451612903227,28.846451612903227,83.62225806451613,83.62225806451613,83.62225806451613,83.62225806451613
2020-06-30,99000000000.0,70.167,111.32400000000001,81.82333333333332,36.55133333333333,60.644999999999996,52.38466666666667,72.03766666666667,124.29833333333333,62.17833333333333,71.10733333333333,49.172333333333334,133.02,38.32899999999999,289.3283333333333,206.2506666666667,,330.95666666666665,181.072,259.8066666666667,,235.62366666666668,389.56266666666664,247.62,714.3936666666667,75.90166666666667,556.8273333333333,4.398,133.3375,79.873,20.944333333333336,29.616,83.90333333333334,70.167,70.167,70.167,70.167,111.32400000000001,111.32400000000001,111.32400000000001,111.32400000000001,81.82333333333332,81.82333333333332,81.82333333333332,81.82333333333332,36.55133333333333,36.55133333333333,36.55133333333333,36.55133333333333,60.644999999999996,60.644999999999996,60.644999999999996,60.644999999999996,52.38466666666667,52.38466666666667,52.38466666666667,52.38466666666667,72.03766666666667,72.03766666666667,72.03766666666667,72.03766666666667,124.29833333333333,124.29833333333333,124.29833333333333,124.29833333333333,62.17833333333333,62.17833333333333,62.17833333333333,62.17833333333333,71.10733333333333,71.10733333333333,71.10733333333333,71.10733333333333,49.172333333333334,49.172333333333334,49.172333333333334,49.172333333333334,133.02,133.02,133.02,133.02,38.32899999999999,38.32899999999999,38.32899999999999,38.32899999999999,289.3283333333333,289.3283333333333,289.3283333333333,289.3283333333333,206.2506666666667,206.2506666666667,206.2506666666667,206.2506666666667,0.0,299.755,,,33.095666666666666,353.2611646005509,375.1073333333333,379.7181463844797,181.072,181.072,181.072,181.072,259.8066666666667,259.8066666666667,259.8066666666667,259.8066666666667,0.0,428.01050000000004,167.48,334.927485549133,235.62366666666668,235.62366666666668,235.62366666666668,235.62366666666668,389.56266666666664,389.56266666666664,389.56266666666664,389.56266666666664,247.62,247.62,247.62,247.62,714.3936666666667,714.3936666666667,714.3936666666667,714.3936666666667,75.90166666666667,75.90166666666667,75.90166666666667,75.90166666666667,556.8273333333333,556.8273333333333,556.8273333333333,556.8273333333333,4.398,4.398,4.398,4.398,17.778333333333332,138.5014844540853,133.06666666666666,133.85375555555555,79.873,79.873,79.873,79.873,20.944333333333336,20.944333333333336,20.944333333333336,20.944333333333336,29.616,29.616,29.616,29.616,83.90333333333334,83.90333333333334,83.90333333333334,83.90333333333334
2020-07-31,99000000000.0,70.69483870967741,112.0425806451613,82.16290322580646,37.75032258064516,72.02709677419355,49.03290322580645,64.95935483870967,100.8483870967742,46.48258064516129,65.92032258064516,50.61,124.18709677419355,38.454193548387096,296.1741935483871,206.1441935483871,,393.2133333333333,189.64870967741933,261.38193548387096,,256.12129032258065,383.4745161290322,249.1725806451613,684.1032258064516,76.55612903225807,550.22,4.466774193548387,,82.80870967741936,21.363870967741935,28.41548387096774,78.07806451612903,70.69483870967741,70.69483870967741,70.69483870967741,70.69483870967741,112.0425806451613,112.0425806451613,112.0425806451613,112.0425806451613,82.16290322580646,82.16290322580646,82.16290322580646,82.16290322580646,37.75032258064516,37.75032258064516,37.75032258064516,37.75032258064516,72.02709677419355,72.02709677419355,72.02709677419355,72.02709677419355,49.03290322580645,49.03290322580645,49.03290322580645,49.03290322580645,64.95935483870967,64.95935483870967,64.95935483870967,64.95935483870967,100.8483870967742,100.8483870967742,100.8483870967742,100.8483870967742,46.48258064516129,46.48258064516129,46.48258064516129,46.48258064516129,65.92032258064516,65.92032258064516,65.92032258064516,65.92032258064516,50.61,50.61,50.61,50.61,124.18709677419355,124.18709677419355,124.18709677419355,124.18709677419355,38.454193548387096,38.454193548387096,38.454193548387096,38.454193548387096,296.1741935483871,296.1741935483871,296.1741935483871,296.1741935483871,206.1441935483871,206.1441935483871,206.1441935483871,206.1441935483871,0.0,299.755,,,76.10580645161289,362.99245334577444,391.9216129032258,408.8351152073733,189.64870967741933,189.64870967741933,189.64870967741933,189.64870967741933,261.38193548387096,261.38193548387096,261.38193548387096,261.38193548387096,0.0,428.01050000000004,167.48,350.61764932562625,256.12129032258065,256.12129032258065,256.12129032258065,256.12129032258065,383.4745161290322,383.4745161290322,383.4745161290322,383.4745161290322,249.1725806451613,249.1725806451613,249.1725806451613,249.1725806451613,684.1032258064516,684.1032258064516,684.1032258064516,684.1032258064516,76.55612903225807,76.55612903225807,76.55612903225807,76.55612903225807,550.22,550.22,550.22,550.22,4.466774193548387,4.466774193548387,4.466774193548387,4.466774193548387,0.0,139.29594360086767,129.02,143.012,82.80870967741936,82.80870967741936,82.80870967741936,82.80870967741936,21.363870967741935,21.363870967741935,21.363870967741935,21.363870967741935,28.41548387096774,28.41548387096774,28.41548387096774,28.41548387096774,78.07806451612903,78.07806451612903,78.07806451612903,78.07806451612903
2020-08-31,99000000000.0,69.21322580645162,108.95129032258063,83.54129032258065,37.82967741935484,65.39064516129032,52.14322580645162,39.690322580645166,95.1683870967742,41.78225806451613,63.906129032258065,43.52161290322581,109.60967741935484,40.7641935483871,305.53806451612905,213.02354838709675,,438.404,190.89870967741933,281.88838709677424,,242.70741935483872,392.3896774193548,250.71225806451613,695.3267741935484,76.50645161290322,539.3596774193549,4.70483870967742,144.46190476190475,83.69483870967741,20.54258064516129,31.24225806451613,84.23709677419355,69.21322580645162,69.21322580645162,69.21322580645162,69.21322580645162,108.95129032258063,108.95129032258063,108.95129032258063,108.95129032258063,83.54129032258065,83.54129032258065,83.54129032258065,83.54129032258065,37.82967741935484,37.82967741935484,37.82967741935484,37.82967741935484,65.39064516129032,65.39064516129032,65.39064516129032,65.39064516129032,52.14322580645162,52.14322580645162,52.14322580645162,52.14322580645162,39.690322580645166,39.690322580645166,39.690322580645166,39.690322580645166,95.1683870967742,95.1683870967742,95.1683870967742,95.1683870967742,41.78225806451613,41.78225806451613,41.78225806451613,41.78225806451613,63.906129032258065,63.906129032258065,63.906129032258065,63.906129032258065,43.52161290322581,43.52161290322581,43.52161290322581,43.52161290322581,109.60967741935484,109.60967741935484,109.60967741935484,109.60967741935484,40.7641935483871,40.7641935483871,40.7641935483871,40.7641935483871,305.53806451612905,305.53806451612905,305.53806451612905,305.53806451612905,213.02354838709675,213.02354838709675,213.02354838709675,213.02354838709675,0.0,299.755,,,70.71032258064515,369.0724353505732,442.328064516129,433.64346774193547,190.89870967741933,190.89870967741933,190.89870967741933,190.89870967741933,281.88838709677424,281.88838709677424,281.88838709677424,281.88838709677424,0.0,428.01050000000004,167.48,366.56502890173414,242.70741935483872,242.70741935483872,242.70741935483872,242.70741935483872,392.3896774193548,392.3896774193548,392.3896774193548,392.3896774193548,250.71225806451613,250.71225806451613,250.71225806451613,250.71225806451613,695.3267741935484,695.3267741935484,695.3267741935484,695.3267741935484,76.50645161290322,76.50645161290322,76.50645161290322,76.50645161290322,539.3596774193549,539.3596774193549,539.3596774193549,539.3596774193549,4.70483870967742,4.70483870967742,4.70483870967742,4.70483870967742,97.86129032258064,142.79546567769924,142.4625806451613,144.35372043010753,83.69483870967741,83.69483870967741,83.69483870967741,83.69483870967741,20.54258064516129,20.54258064516129,20.54258064516129,20.54258064516129,31.24225806451613,31.24225806451613,31.24225806451613,31.24225806451613,84.23709677419355,84.23709677419355,84.23709677419355,84.23709677419355
